,Left Hand Side,Right Hand Side,Support,Confidence,Lifts
2163,fruit/vegetable juice,specialty bar,0.002565418163160595,0.08403361344537814,4.199525964231846
2164,root vegetables,soda,0.002052334530528476,0.16666666666666666,3.7771317829457365
2165,fruit/vegetable juice,soda,0.0028219599794766545,0.06918238993710692,3.3709119496855346
2166,fruit/vegetable juice,tropical fruit,0.002052334530528476,0.050314465408805034,3.064465408805032
2167,fruit/vegetable juice,soda,0.002308876346844536,0.07563025210084034,3.930756302521009
2168,fruit/vegetable juice,whole milk,0.002308876346844536,0.07563025210084034,3.0082318641742414
2169,fruit/vegetable juice,sugar,0.002052334530528476,0.06722689075630252,3.195736831317893
2170,grapes,whole milk,0.002052334530528476,0.08333333333333333,3.035825545171339
2171,grapes,pastry,0.002052334530528476,0.3076923076923077,3.3785482123510295
2172,grapes,other vegetables,0.002308876346844536,0.45,3.066608391608392
2173,grapes,sausage,0.002052334530528476,0.25,3.3146258503401365
2174,grapes,onions,0.002308876346844536,0.10344827586206898,3.0781784680179
2175,grapes,soda,0.002308876346844536,0.10344827586206898,3.332573382730123
2176,grapes,root vegetables,0.002308876346844536,0.2727272727272727,3.810361681329423
2177,grapes,soda,0.002565418163160595,0.303030303030303,3.1084529505582132
2178,soda,whole milk,0.0028219599794766545,0.14473684210526316,3.03324844368987
2179,whole milk,tropical fruit,0.002052334530528476,0.07207207207207206,3.1565947970442343
2180,ham,tropical fruit,0.002308876346844536,0.45,5.099127906976745
2181,ham,whole milk,0.002052334530528476,0.6153846153846154,3.215508352237575
2182,ham,soda,0.002308876346844536,0.6923076923076924,4.581689956902181
2183,ham,napkins,0.002565418163160595,0.10638297872340424,3.165502679876563
2184,ham,newspapers,0.002565418163160595,0.1694915254237288,3.286955055232313
2185,ham,newspapers,0.002052334530528476,0.15999999999999998,3.102885572139303
2186,ham,onions,0.002308876346844536,0.08490566037735849,3.5587340231284235
2187,ham,whole milk,0.0030785017957927143,0.1276595744680851,3.2104323953328757
2188,ham,rolls/buns,0.002308876346844536,0.36,3.233364055299539
2189,ham,whole milk,0.002565418163160595,0.125,3.143548387096774
2190,ham,whipped/sour cream,0.002052334530528476,0.07547169811320754,3.0967229394240317
2191,ham,soda,0.002052334530528476,0.07547169811320754,3.3054907780368876
2192,ham,pastry,0.002052334530528476,0.13559322033898305,3.3452048916541512
2193,ham,pastry,0.004361210877373012,0.288135593220339,3.163809978515159
2194,ham,pastry,0.002052334530528476,0.14035087719298245,3.0393762183235866
2195,ham,soda,0.002052334530528476,0.27586206896551724,3.370878823910928
2196,ham,soda,0.002052334530528476,0.08510638297872339,3.7274683241692554
2197,ham,soda,0.002308876346844536,0.09574468085106383,3.084403024441709
2198,ham,tropical fruit,0.002308876346844536,0.09574468085106383,4.193401864690413
2199,soda,whole milk,0.002565418163160595,0.11235955056179775,3.7756683456024795
2200,ice cream,whole milk,0.002052334530528476,0.36363636363636365,3.9816138917262514
2201,hamburger meat,whole milk,0.002565418163160595,0.27777777777777773,3.1940347427073084
2202,hamburger meat,whipped/sour cream,0.002308876346844536,0.17647058823529413,3.01702786377709
2203,hamburger meat,whipped/sour cream,0.002565418163160595,0.19607843137254902,5.0283797729618165
2204,hamburger meat,newspapers,0.0028219599794766545,0.15714285714285714,3.3290372670807455
2205,hamburger meat,soda,0.002052334530528476,0.1568627450980392,3.2351903724452744
2206,hamburger meat,whipped/sour cream,0.002052334530528476,0.1568627450980392,3.2697913389954913
2207,oil,hamburger meat,0.0030785017957927143,0.05529953917050691,3.1240232418353036
2208,soft cheese,hamburger meat,0.002052334530528476,0.05442176870748299,3.6575181796856673
2209,soft cheese,soda,0.002052334530528476,0.05442176870748299,4.15953047885821
2210,hamburger meat,soda,0.0033350436121087736,0.09420289855072464,3.865293668954996
2211,hamburger meat,whole milk,0.0035915854284248334,0.10144927536231885,3.40904547726137
2212,pasta,soda,0.002308876346844536,0.07627118644067797,4.437389324563623
2213,pastry,whole milk,0.0035915854284248334,0.2641509433962264,3.037346245895252
2214,pastry,pip fruit,0.002565418163160595,0.18867924528301885,3.327926235806369
2215,pickled vegetables,hamburger meat,0.002052334530528476,0.06153846153846154,3.4764771460423636
2216,hamburger meat,pip fruit,0.0030785017957927143,0.17142857142857143,3.0236586942469295
2217,hamburger meat,soda,0.002052334530528476,0.1509433962264151,3.3054907780368876
2218,hamburger meat,whipped/sour cream,0.0033350436121087736,0.18571428571428572,3.1750626566416043
2219,hamburger meat,soda,0.002052334530528476,0.09638554216867469,3.6834396409166072
2220,hamburger meat,soda,0.002052334530528476,0.09638554216867469,3.9548509828788836
2221,hamburger meat,whole milk,0.002565418163160595,0.12048192771084336,3.2613788487282456
2222,hamburger meat,whipped/sour cream,0.0030785017957927143,0.17142857142857143,3.5734148204736442
2223,soda,whole milk,0.002565418163160595,0.09090909090909091,3.054858934169279
2224,hamburger meat,soda,0.0030785017957927143,0.5,3.3089983022071308
2225,soda,waffles,0.002565418163160595,0.09090909090909091,3.8517786561264824
2226,soda,whole milk,0.002052334530528476,0.07272727272727272,3.0814229249011857
2227,hamburger meat,whole milk,0.002308876346844536,0.6428571428571429,4.268921878802629
2228,hamburger meat,whole milk,0.002308876346844536,0.2647058823529412,3.3177605447323626
2229,hard cheese,margarine,0.002052334530528476,0.13793103448275862,3.0723152709359605
2230,meat,whole milk,0.002308876346844536,0.6000000000000001,3.1351206434316357
2231,misc. beverages,other vegetables,0.002052334530528476,0.5714285714285714,3.894105894105894
2232,pip fruit,pork,0.002052334530528476,0.18181818181818182,3.2660242982823626
2233,white wine,other vegetables,0.002308876346844536,0.05232558139534884,4.3396833250865905
2234,hard cheese,whole milk,0.002052334530528476,0.07999999999999999,3.389565217391304
2235,white bread,whole milk,0.002052334530528476,0.4444444444444444,3.9284454522549757
2236,herbs,pork,0.002308876346844536,0.15000000000000002,3.5436363636363644
2237,herbs,whole milk,0.0028219599794766545,0.0718954248366013,3.0461778914464337
2238,herbs,whole milk,0.0033350436121087736,0.0849673202614379,3.6000284171639665
2239,hygiene articles,soda,0.002052334530528476,0.16326530612244897,3.2804544498211654
2240,shopping bags,whole milk,0.002308876346844536,0.23076923076923078,3.1898527004909987
2241,whipped/sour cream,root vegetables,0.002308876346844536,0.2903225806451613,3.083589698514547
2242,hygiene articles,root vegetables,0.002052334530528476,0.23529411764705882,3.287370862323424
2243,ice cream,pip fruit,0.002052334530528476,0.5714285714285714,3.349516648764769
2244,ice cream,whole milk,0.002052334530528476,0.5714285714285714,3.200328407224959
2245,ice cream,napkins,0.002052334530528476,0.09090909090909091,3.653233364573571
2246,ice cream,newspapers,0.002308876346844536,0.16071428571428573,3.1167377398720686
2247,ice cream,whole milk,0.002052334530528476,0.25,3.1334405144694535
2248,ice cream,whipped/sour cream,0.0033350436121087736,0.05909090909090909,3.3872994652406416
2249,ice cream,whipped/sour cream,0.002052334530528476,0.09090909090909091,3.7301435406698564
2250,ice cream,soda,0.0033350436121087736,0.14772727272727273,3.046777296777297
2251,ice cream,pork,0.002052334530528476,0.16666666666666666,3.5117117117117114
2252,red/blush wine,ice cream,0.002052334530528476,0.05161290322580645,3.868982630272953
2253,ice cream,soda,0.002308876346844536,0.16071428571428573,3.3146258503401365
2254,ice cream,whipped/sour cream,0.002052334530528476,0.5,3.2321724709784414
2255,instant coffee,whole milk,0.002052334530528476,0.13559322033898305,4.939648344685569
2256,instant coffee,tropical fruit,0.002052334530528476,0.13559322033898305,3.5472642475258787
2257,instant coffee,rolls/buns,0.002565418163160595,0.1694915254237288,3.238617480890661
2258,instant coffee,whole milk,0.002308876346844536,0.15254237288135594,3.560539937075003
2259,instant coffee,other vegetables,0.0030785017957927143,0.42857142857142855,3.5619859884252207
2260,liquor,whole milk,0.002052334530528476,0.07766990291262135,3.7844660194174753
2261,liquor,newspapers,0.002308876346844536,0.08737864077669903,3.662386470404009
2262,liquor,soda,0.002052334530528476,0.07766990291262135,3.692161970163391
2263,liquor,whole milk,0.002565418163160595,0.0970873786407767,3.378987517337032
2264,liquor,newspapers,0.002308876346844536,0.08737864077669903,4.366691560866318
2265,liquor,soda,0.002052334530528476,0.07766990291262135,3.737744216708618
2266,liquor,soda,0.0030785017957927143,0.11650485436893204,3.3890740472395304
2267,liquor,soda,0.002565418163160595,0.0970873786407767,3.12765786728717
2268,liquor,soda,0.0030785017957927143,0.11650485436893204,3.4666864300007414
2269,liquor,tropical fruit,0.002565418163160595,0.2272727272727273,3.0030816640986133
2270,liquor,tropical fruit,0.002308876346844536,0.08737864077669903,3.702195018995357
2271,liquor,soda,0.002308876346844536,0.08737864077669903,3.870476610767873
2272,liquor (appetizer),soda,0.002052334530528476,0.11940298507462685,4.155650319829424
2273,shopping bags,whole milk,0.002052334530528476,0.2105263157894737,3.537205081669692
2274,long life bakery product,meat,0.002565418163160595,0.0970873786407767,4.158753867491732
2275,whole milk,meat,0.002565418163160595,0.08849557522123894,3.1359613837489944
2276,whole milk,meat,0.0028219599794766545,0.09734513274336282,4.169794806962948
2277,newspapers,whipped/sour cream,0.002052334530528476,0.22857142857142856,3.9077694235588973
2278,newspapers,sausage,0.002565418163160595,0.28571428571428575,3.7881438289601563
2279,newspapers,soda,0.002052334530528476,0.22857142857142856,4.714134542705971
2280,newspapers,whole milk,0.002308876346844536,0.2571428571428572,3.2229673863114385
2281,onions,pastry,0.002308876346844536,0.33333333333333337,3.6600938967136156
2282,long life bakery product,pork,0.0035915854284248334,0.054901960784313725,3.566797385620915
2283,shopping bags,soda,0.002308876346844536,0.23684210526315794,3.9119090098126676
2284,long life bakery product,pork,0.002052334530528476,0.09999999999999999,3.1691056910569104
2285,shopping bags,sausage,0.002308876346844536,0.23684210526315794,3.1401718582169718
2286,white bread,whole milk,0.0028219599794766545,0.47826086956521735,3.1759128953410856
2287,newspapers,shopping bags,0.0030785017957927143,0.17647058823529413,3.2144035184167126
2288,onions,pastry,0.002565418163160595,0.29411764705882354,3.2294946147473076
2289,whipped/sour cream,white bread,0.0028219599794766545,0.12087912087912087,3.318216994273332
2290,pastry,pork,0.002308876346844536,0.09890109890109891,3.411650296606049
2291,root vegetables,salty snack,0.002308876346844536,0.20930232558139536,3.0217054263565895
2292,root vegetables,salty snack,0.002308876346844536,0.07563025210084034,3.2756302521008407
2293,shopping bags,whole milk,0.002308876346844536,0.09677419354838711,3.8492429229756424
2294,mayonnaise,whole milk,0.0028219599794766545,0.14864864864864863,3.2736295617651545
2295,newspapers,whipped/sour cream,0.002308876346844536,0.20454545454545459,3.4970095693779912
2296,meat,whole milk,0.0028219599794766545,0.6470588235294117,3.3810124586027435
2297,meat,soda,0.0028219599794766545,0.18644067796610167,3.0794311979316284
2298,meat,soda,0.002565418163160595,0.1694915254237288,3.495650614294682
2299,meat,whole milk,0.002052334530528476,0.13559322033898305,3.670433145009416
2300,whipped/sour cream,whole milk,0.002052334530528476,0.1568627450980392,3.287370862323424
2301,newspapers,pastry,0.002052334530528476,0.19999999999999998,3.4495575221238934
2302,misc. beverages,tropical fruit,0.002052334530528476,0.0879120879120879,5.617726535759322
2303,pastry,whole milk,0.0038481272447408927,0.2884615384615385,3.3168822328114365
2304,pip fruit,pork,0.002052334530528476,0.16326530612244897,3.440044125758411
2305,misc. beverages,pip fruit,0.002565418163160595,0.17543859649122806,3.0943875525918867
2306,root vegetables,rolls/buns,0.0033350436121087736,0.25,3.0358255451713396
2307,soda,root vegetables,0.0030785017957927143,0.1791044776119403,3.187896135759558
2308,tropical fruit,sausage,0.002052334530528476,0.7272727272727273,3.530397373485792
2309,mustard,rolls/buns,0.002052334530528476,0.2857142857142857,3.469514908767245
2310,mustard,pastry,0.0028219599794766545,0.12087912087912087,3.001189892909638
2311,napkins,root vegetables,0.002052334530528476,0.061068702290076333,3.0518692503425324
2312,onions,soda,0.002052334530528476,0.26666666666666666,3.279074658254469
2313,onions,whole milk,0.0028219599794766545,0.36666666666666664,3.2409674981103547
2314,napkins,specialty chocolate,0.002052334530528476,0.061068702290076333,3.0518692503425324
2315,pastry,tropical fruit,0.002052334530528476,0.12903225806451613,3.0856916683158517
2316,pip fruit,whole milk,0.002308876346844536,0.21951219512195125,3.0342501297353404
2317,newspapers,sugar,0.002565418163160595,0.2272727272727273,3.447117085249381
2318,newspapers,whole milk,0.002308876346844536,0.6000000000000001,3.1351206434316357
2319,spread cheese,whole milk,0.002308876346844536,0.09183673469387756,3.196246355685131
2320,pastry,soda,0.002565418163160595,0.09615384615384616,3.0975842339478707
2321,newspapers,salty snack,0.002565418163160595,0.09615384615384616,3.176336375488918
2322,newspapers,salty snack,0.002052334530528476,0.07692307692307693,3.331623931623932
2323,newspapers,white bread,0.002052334530528476,0.07692307692307693,3.407342657342658
2324,processed cheese,newspapers,0.002308876346844536,0.060000000000000005,3.077368421052632
2325,root vegetables,newspapers,0.002308876346844536,0.1875,3.2774663677130045
2326,tropical fruit,newspapers,0.0028219599794766545,0.171875,3.0043441704035874
2327,newspapers,salty snack,0.002052334530528476,0.05298013245033112,3.278040576053821
2328,newspapers,root vegetables,0.002052334530528476,0.06504065040650407,3.4729925381445597
2329,newspapers,soda,0.0028219599794766545,0.08943089430894309,4.357520325203252
2330,newspapers,tropical fruit,0.002052334530528476,0.06504065040650407,3.9613821138211387
2331,newspapers,specialty bar,0.002565418163160595,0.08130081300813008,4.225474254742547
2332,newspapers,sugar,0.0030785017957927143,0.0975609756097561,4.637715645449138
2333,newspapers,whole milk,0.002052334530528476,0.2962962962962963,3.2442779858510193
2334,newspapers,soda,0.002052334530528476,0.2962962962962963,3.620573551608034
2335,newspapers,soda,0.0033350436121087736,0.48148148148148145,3.1864428095327924
2336,newspapers,whole milk,0.002308876346844536,0.6000000000000001,3.9843270868824536
2337,root vegetables,pork,0.002052334530528476,0.15999999999999998,3.3712432432432426
2338,oil,soda,0.0030785017957927143,0.05529953917050691,3.266024298282362
2339,rolls/buns,whole milk,0.004104669061056952,0.20253164556962025,3.024782967166206
2340,sausage,whipped/sour cream,0.002052334530528476,0.17021276595744678,3.5480714529525534
2341,soda,waffles,0.002052334530528476,0.2105263157894737,3.0506750146742325
2342,tropical fruit,whole milk,0.002052334530528476,0.12698412698412698,3.3444873444873444
2343,onions,other vegetables,0.002052334530528476,0.5,3.4073426573426575
2344,onions,waffles,0.002565418163160595,0.07633587786259542,3.067600535138113
2345,onions,sliced cheese,0.002052334530528476,0.061068702290076333,3.3061916878710766
2346,spread cheese,whole milk,0.002052334530528476,0.08163265306122448,4.821273964131106
2347,onions,pastry,0.0030785017957927143,0.2105263157894737,3.028160807923869
2348,onions,whole milk,0.002052334530528476,0.1212121212121212,4.821273964131107
2349,onions,sliced cheese,0.002565418163160595,0.1515151515151515,8.202861952861952
2350,onions,whipped/sour cream,0.002565418163160595,0.1515151515151515,3.1583211797115536
2351,soda,whole milk,0.002052334530528476,0.0792079207920792,3.1505354617094357
2352,onions,whole milk,0.002052334530528476,0.08602150537634408,3.421549264867237
2353,packaged fruit/vegetables,sausage,0.002308876346844536,0.6428571428571429,3.120619106920477
2354,pasta,shopping bags,0.002052334530528476,0.17391304347826086,3.167817960178789
2355,pet care,pastry,0.002052334530528476,0.09411764705882353,5.095424836601307
2356,pet care,pastry,0.002308876346844536,0.10588235294117648,3.2756302521008407
2357,pet care,pastry,0.002565418163160595,0.26315789473684215,3.676664780230146
2358,pet care,pastry,0.002052334530528476,0.09411764705882353,3.5967704728950403
2359,red/blush wine,pastry,0.002308876346844536,0.05806451612903226,3.143548387096774
2360,salt,pastry,0.0030785017957927143,0.1348314606741573,3.224374439925553
2361,spread cheese,pastry,0.002052334530528476,0.08163265306122448,3.119647859143657
2362,pet care,pip fruit,0.002052334530528476,0.09411764705882353,3.1901790281329925
2363,pet care,shopping bags,0.002565418163160595,0.11764705882352941,3.5827205882352944
2364,pet care,other vegetables,0.0033350436121087736,0.4482758620689655,3.054858934169279
2365,pet care,soda,0.002565418163160595,0.11764705882352941,3.789985415653865
2366,pip fruit,pork,0.002052334530528476,0.17391304347826086,3.124023241835303
2367,pork,waffles,0.0030785017957927143,0.05529953917050691,3.7817123453795776
2368,pot plants,pip fruit,0.002052334530528476,0.06896551724137931,3.162677484787018
2369,red/blush wine,soda,0.0035915854284248334,0.0903225806451613,3.4182273723770753
2370,semi-finished bread,other vegetables,0.0030785017957927143,0.4444444444444445,3.028749028749029
2371,pot plants,soda,0.002308876346844536,0.07758620689655173,3.6881833473507153
2372,pork,soda,0.002308876346844536,0.375,3.0201446280991737
2373,salty snack,root vegetables,0.0033350436121087736,0.11403508771929824,3.342171217517478
2374,pork,tropical fruit,0.0028219599794766545,0.05069124423963133,3.087413594470046
2375,whipped/sour cream,pork,0.002052334530528476,0.18181818181818182,3.2660242982823626
2376,pot plants,whipped/sour cream,0.002052334530528476,0.06896551724137931,3.5843678160919543
2377,processed cheese,root vegetables,0.002052334530528476,0.14285714285714285,3.0100386100386096
2378,processed cheese,soda,0.0028219599794766545,0.1964285714285714,3.0384070294784578
2379,root vegetables,whipped/sour cream,0.002052334530528476,0.2105263157894737,3.1441822948175036
2380,red/blush wine,whole milk,0.002308876346844536,0.05806451612903226,3.7104177683765203
2381,soups,soda,0.002308876346844536,0.1875,3.565243902439024
2382,white bread,waffles,0.0028219599794766545,0.07746478873239437,3.112966458545085
2383,spread cheese,root vegetables,0.002052334530528476,0.17777777777777776,3.164282090309487
2384,spread cheese,root vegetables,0.002565418163160595,0.10204081632653061,3.0132962275819417
2385,soft cheese,other vegetables,0.0030785017957927143,0.46153846153846156,3.8359849106117765
2386,white bread,waffles,0.002052334530528476,0.056338028169014086,3.542026351658337
2387,semi-finished bread,waffles,0.002052334530528476,0.05673758865248227,3.1149735291179703
2388,white bread,whipped/sour cream,0.0030785017957927143,0.08450704225352114,3.4674573758339515
2389,sliced cheese,waffles,0.002052334530528476,0.09302325581395349,3.941354903943377
2390,specialty bar,soda,0.002308876346844536,0.09473684210526316,3.6204334365325077
2391,white wine,soda,0.0028219599794766545,0.16176470588235292,3.3362900715841888
2392,sugar,tropical fruit,0.002052334530528476,0.07017543859649122,3.0735265129114917
2393,white wine,whole milk,0.002052334530528476,0.11764705882352941,3.184640522875817
2394,packaged fruit/vegetables,tropical fruit,0.002052334530528476,0.06451612903225806,3.1047391477499007
2395,pasta,soda,0.002052334530528476,0.06779661016949153,3.0030816640986133
2396,pet care,pastry,0.002052334530528476,0.09411764705882353,3.5618503712164475
2397,pet care,pastry,0.002052334530528476,0.2105263157894737,3.028160807923869
2398,pastry,waffles,0.002052334530528476,0.08247422680412371,5.640079580394285
2399,pastry,root vegetables,0.0028219599794766545,0.06874999999999999,5.056367924528301
2400,pastry,root vegetables,0.002052334530528476,0.13559322033898305,3.0375998441457237
2401,pastry,pip fruit,0.002052334530528476,0.05063291139240506,3.5244122965641953
2402,pastry,tropical fruit,0.002308876346844536,0.05625,3.594467213114754
2403,specialty chocolate,pastry,0.0033350436121087736,0.3023255813953488,3.3196200458565346
2404,specialty chocolate,pastry,0.002052334530528476,0.18604651162790697,3.208890718254785
2405,pastry,white bread,0.002052334530528476,0.07476635514018691,4.553738317757009
2406,red/blush wine,pastry,0.0030785017957927143,0.07741935483870968,3.0793943383805136
2407,spread cheese,pastry,0.002308876346844536,0.32142857142857145,3.5293762575452723
2408,root vegetables,pastry,0.0028219599794766545,0.20754716981132074,3.288694585059058
2409,turkey,pastry,0.002052334530528476,0.10256410256410255,5.794128576737272
2410,pastry,soda,0.002565418163160595,0.09345794392523364,3.010736077855874
2411,pastry,whole milk,0.002565418163160595,0.47619047619047616,3.1621643546686133
2412,pastry,white bread,0.002308876346844536,0.28125000000000006,3.1685332369942203
2413,pet care,root vegetables,0.002052334530528476,0.09411764705882353,3.2181630546955624
2414,pet care,soda,0.002308876346844536,0.10588235294117648,3.752085561497327
2415,whole milk,pip fruit,0.0030785017957927143,0.17391304347826086,3.0674798347432617
2416,pork,waffles,0.002308876346844536,0.07964601769911504,4.139469026548673
2417,semi-finished bread,whole milk,0.002052334530528476,0.05673758865248227,3.5105257232916807
2418,waffles,whole milk,0.0035915854284248334,0.05204460966542751,3.2201569599339117
2419,waffles,pork,0.002052334530528476,0.14035087719298245,3.3156831472620945
2420,pot plants,soda,0.002052334530528476,0.06896551724137931,3.8960519740129937
2421,red/blush wine,soda,0.0028219599794766545,0.07096774193548387,3.1796811271783465
2422,roll products,whole milk,0.002308876346844536,0.1125,3.066608391608392
2423,pip fruit,white wine,0.002308876346844536,0.05487804878048781,3.145803443328551
2424,specialty cheese,soda,0.002052334530528476,0.11267605633802817,4.575117370892019
2425,soft cheese,rolls/buns,0.002565418163160595,0.06802721088435375,3.013296227581942
2426,root vegetables,tropical fruit,0.0028219599794766545,0.0632183908045977,3.0051864311746566
2427,root vegetables,waffles,0.0033350436121087736,0.07471264367816093,3.1655422288855575
2428,semi-finished bread,tropical fruit,0.002308876346844536,0.06382978723404256,3.0717100078802213
2429,pip fruit,whole milk,0.0033350436121087736,0.058823529411764705,3.01702786377709
2430,waffles,tropical fruit,0.002052334530528476,0.14035087719298245,3.3563663760628564
2431,pork,whole milk,0.002052334530528476,0.3333333333333333,3.115907274180655
2432,red/blush wine,soda,0.002308876346844536,0.05806451612903226,3.328462998102467
2433,pork,sliced cheese,0.002052334530528476,0.06504065040650407,3.169105691056911
2434,soda,pork,0.002052334530528476,0.39999999999999997,3.021705426356589
2435,root vegetables,sliced cheese,0.002308876346844536,0.06766917293233084,3.6635338345864663
2436,pork,tropical fruit,0.002052334530528476,0.19999999999999998,4.480459770114942
2437,pork,soda,0.002308876346844536,0.07317073170731708,3.9613821138211387
2438,sliced cheese,whole milk,0.0030785017957927143,0.0594059405940594,3.308062234794908
2439,pork,sliced cheese,0.002308876346844536,0.07317073170731708,3.9613821138211387
2440,soda,tropical fruit,0.0061570035915854285,0.1348314606741573,3.020534676481984
2441,pork,soda,0.002565418163160595,0.29411764705882354,3.01702786377709
2442,tropical fruit,white wine,0.002052334530528476,0.05673758865248227,3.4556737588652484
2443,soda,rolls/buns,0.002565418163160595,0.27777777777777773,3.373139494634821
2444,red/blush wine,whipped/sour cream,0.002052334530528476,0.05161290322580645,3.2981491274457957
2445,red/blush wine,tropical fruit,0.002052334530528476,0.05161290322580645,3.3531182795698924
2446,red/blush wine,soda,0.0028219599794766545,0.29729729729729726,3.0496443812233283
2447,sliced cheese,white bread,0.002052334530528476,0.09999999999999999,4.429545454545455
2448,soft cheese,whole milk,0.0038481272447408927,0.576923076923077,3.2311007957559688
2449,soft cheese,rolls/buns,0.002565418163160595,0.38461538461538464,3.4544487770294223
2450,soda,shopping bags,0.002565418163160595,0.21276595744680848,3.0946332168942514
2451,spread cheese,whole milk,0.002052334530528476,0.2857142857142857,3.1284109149277683
2452,white bread,whipped/sour cream,0.0028219599794766545,0.07482993197278912,3.070390261367705
2453,soups,soda,0.002052334530528476,0.16666666666666666,3.937373737373737
2454,sugar,tropical fruit,0.002052334530528476,0.07547169811320754,3.3054907780368876
2455,soft cheese,whole milk,0.002308876346844536,0.3461538461538462,3.0596546310832027
2456,root vegetables,whipped/sour cream,0.0028219599794766545,0.0502283105022831,3.7651914295749913
2457,root vegetables,waffles,0.002052334530528476,0.13793103448275862,5.84407796101949
2458,root vegetables,soda,0.002052334530528476,0.16666666666666666,3.437389770723104
2459,root vegetables,soda,0.0038481272447408927,0.3125,3.205592105263158
2460,tropical fruit,root vegetables,0.002052334530528476,0.23529411764705882,3.287370862323424
2461,root vegetables,tropical fruit,0.002565418163160595,0.136986301369863,3.2759055382805276
2462,waffles,soda,0.002565418163160595,0.16129032258064516,3.3265062297320362
2463,soft cheese,whole milk,0.0033350436121087736,0.5,3.320272572402044
2464,spread cheese,whole milk,0.002052334530528476,0.36363636363636365,3.3991715718334423
2465,whipped/sour cream,tropical fruit,0.002052334530528476,0.052631578947368425,3.01702786377709
2466,waffles,tropical fruit,0.002565418163160595,0.16129032258064516,3.8571145853948146
2467,tropical fruit,white wine,0.0030785017957927143,0.056338028169014086,3.4313380281690145
2468,specialty cheese,soda,0.002052334530528476,0.11267605633802817,6.55539205381543
2469,whipped/sour cream,whole milk,0.0035915854284248334,0.14736842105263157,3.0883984153933217
2470,whipped/sour cream,white bread,0.002308876346844536,0.09473684210526316,3.3268847795163583
2471,waffles,soda,0.002052334530528476,0.5333333333333333,3.5295981890209394
2472,soda,waffles,0.002052334530528476,0.1111111111111111,4.707729468599034
2473,whole milk,soda,0.002565418163160595,0.10204081632653061,3.2872322482712093
2474,sliced cheese,waffles,0.0030785017957927143,0.0594059405940594,3.99248890406282
2475,soups,soda,0.002308876346844536,0.1875,3.4475235849056602
2476,bottled beer,coffee,0.002052334530528476,0.13793103448275862,6.251804330392943
2477,bottled beer,whole milk,0.002565418163160595,0.1724137931034483,3.4289232934553135
2478,whole milk,bottled water,0.002052334530528476,0.05063291139240506,3.0364167478091533
2479,whole milk,bottled water,0.002052334530528476,0.3076923076923077,3.277007145859605
2480,bottled water,curd,0.002052334530528476,0.09638554216867469,4.0838135149292825
2481,UHT-milk,bottled water,0.002052334530528476,0.1111111111111111,3.028749028749029
2482,soda,bottled water,0.0030785017957927143,0.11214953271028037,3.057055094438272
2483,UHT-milk,soda,0.002052334530528476,0.1111111111111111,3.028749028749029
2484,UHT-milk,soda,0.002052334530528476,0.06611570247933884,3.1050482923429255
2485,brown bread,whole milk,0.002052334530528476,0.16666666666666666,3.670433145009416
2486,brown bread,whole milk,0.002308876346844536,0.1875,3.7289540816326534
2487,brown bread,whole milk,0.002052334530528476,0.16666666666666666,3.8902195608782435
2488,UHT-milk,whole milk,0.002052334530528476,0.22857142857142856,4.5457725947521865
2489,citrus fruit,shopping bags,0.002308876346844536,0.17647058823529413,6.253475935828877
2490,citrus fruit,whole milk,0.002052334530528476,0.1568627450980392,4.739930080559355
2491,whole milk,soda,0.002052334530528476,0.3076923076923077,3.1562753036437248
2492,UHT-milk,whole milk,0.002052334530528476,0.0879120879120879,3.0325780414275987
2493,whole milk,soda,0.002052334530528476,0.05063291139240506,3.3452048916541512
2494,UHT-milk,soda,0.002308876346844536,0.17647058823529413,3.3555236728837876
2495,UHT-milk,whole milk,0.0030785017957927143,0.09917355371900827,3.248558927703313
2496,UHT-milk,yogurt,0.002565418163160595,0.19607843137254902,3.746635909265667
2497,UHT-milk,whole milk,0.002052334530528476,0.1568627450980392,3.4545253129500386
2498,UHT-milk,soda,0.0030785017957927143,0.23529411764705882,3.396949891067538
2499,whole milk,other vegetables,0.002565418163160595,0.06329113924050633,3.5244122965641957
2500,whole milk,domestic eggs,0.002052334530528476,0.13559322033898305,3.1274696620198577
2501,soda,frankfurter,0.002308876346844536,0.08411214953271029,3.246229295826779
2502,frankfurter,yogurt,0.0028219599794766545,0.18644067796610167,3.562479228979727
2503,UHT-milk,frankfurter,0.002565418163160595,0.10989010989010989,3.2950126796280643
2504,whole milk,frankfurter,0.002308876346844536,0.0569620253164557,3.1719710669077763
2505,frozen vegetables,yogurt,0.002052334530528476,0.18181818181818182,3.4741532976827094
2506,frozen vegetables,soda,0.002565418163160595,0.2272727272727273,3.2811447811447816
2507,whole milk,fruit/vegetable juice,0.002565418163160595,0.1694915254237288,3.222819346837536
2508,UHT-milk,yogurt,0.002052334530528476,0.18181818181818182,3.4741532976827094
2509,UHT-milk,whole milk,0.002052334530528476,0.0879120879120879,3.2026291465543797
2510,whole milk,other vegetables,0.002308876346844536,0.15254237288135594,3.049282920469361
2511,soda,whole milk,0.002308876346844536,0.08411214953271029,3.0931052724387236
2512,UHT-milk,whole milk,0.002052334530528476,0.0879120879120879,3.2328426290690437
2513,UHT-milk,soda,0.002052334530528476,0.25,3.6092592592592596
2514,newspapers,soda,0.002308876346844536,0.2142857142857143,3.093650793650794
